Date,EA,ATVI,UBSFY,NTDOY,^GSPC
2015-05-20,,60.572200775146484,4.440044403076172,3.5999999046325684,2125.85009765625
2015-05-21,,61.010135650634766,4.406467914581299,3.5799999237060547,2130.820068359375
2015-05-22,,60.88362503051758,4.347214221954346,3.5799999237060547,2126.06005859375
2015-05-26,,60.85441589355469,4.234633445739746,3.509999990463257,2104.199951171875
2015-05-27,,62.14878845214844,4.161554336547852,3.4800000190734863,2123.47998046875
2015-05-28,,61.5745964050293,4.141802787780762,3.5799999237060547,2120.7900390625
2015-05-29,,61.07825469970703,4.179329872131348,3.5399999618530273,2107.389892578125
2015-06-01,,61.204776763916016,4.26030969619751,3.5399999618530273,2111.72998046875
2015-06-02,,61.2923698425293,4.165504455566406,3.5399999618530273,2109.60009765625
2015-06-03,,61.67192459106445,4.167479038238525,3.6700000762939453,2114.070068359375
2015-06-04,,60.95174026489258,4.18525505065918,3.6700000762939453,2095.840087890625
2015-06-05,,61.214508056640625,4.118102073669434,3.5199999809265137,2092.830078125
2015-06-08,,60.00774383544922,4.092425346374512,3.5299999713897705,2079.280029296875
2015-06-09,,60.1245231628418,4.033172130584717,3.5299999713897705,2080.14990234375
2015-06-10,,60.85441589355469,4.078599452972412,3.609999895095825,2105.199951171875
2015-06-11,,60.912818908691406,4.005520820617676,3.6700000762939453,2108.860107421875
2015-06-12,,61.06852722167969,4.078599452972412,3.690000057220459,2094.110107421875
2015-06-15,,59.92015075683594,4.050948143005371,3.4600000381469727,2084.429931640625
2015-06-16,,61.17557907104492,4.074649333953857,3.4600000381469727,2096.2900390625
2015-06-17,,62.7521858215332,3.9620683193206787,3.4600000381469727,2100.43994140625
2015-06-18,,63.52099609375,3.942317247390747,3.4600000381469727,2121.239990234375
2015-06-19,,64.18278503417969,3.948242425918579,3.5799999237060547,2109.989990234375
2015-06-22,,64.8348388671875,4.056873321533203,3.549999952316284,2122.85009765625
2015-06-23,,64.79593658447266,4.2050065994262695,3.549999952316284,2124.199951171875
2015-06-24,,65.86642456054688,4.133902549743652,3.630000114440918,2108.580078125
2015-06-25,,65.64259338378906,4.297837257385254,3.6700000762939453,2102.31005859375
2015-06-26,,65.81776428222656,4.376841068267822,3.619999885559082,2101.489990234375
2015-06-29,,64.44554901123047,4.203031539916992,3.619999885559082,2057.639892578125
2015-06-30,,64.71803283691406,4.143778324127197,3.549999952316284,2063.110107421875
2015-07-01,,66.1778564453125,4.250433921813965,3.549999952316284,2077.419921875
2015-07-02,,65.98321533203125,4.218832492828369,3.5,2076.780029296875
2015-07-06,,66.18758392333984,4.108226299285889,3.25,2068.760009765625
2015-07-07,,68.0172119140625,4.104276180267334,3.259999990463257,2081.340087890625
2015-07-08,,67.15103149414062,3.9502174854278564,3.299999952316284,2046.6800537109375
2015-07-09,,68.61085510253906,3.9956448078155518,3.2899999618530273,2051.31005859375
2015-07-10,,70.1387939453125,3.9660181999206543,3.690000057220459,2076.6201171875
2015-07-13,,71.56941223144531,4.003545761108398,3.6600000858306885,2099.60009765625
2015-07-14,,70.31396484375,3.9719433784484863,3.740000009536743,2108.949951171875
2015-07-15,,70.5572738647461,4.045022964477539,3.740000009536743,2107.39990234375
2015-07-16,,71.01467895507812,4.206982135772705,3.7799999713897705,2124.2900390625
2015-07-17,,71.50128173828125,4.268209934234619,3.690000057220459,2126.639892578125
2015-07-20,,72.7859115600586,4.2761101722717285,3.759999990463257,2128.280029296875
2015-07-21,,71.7056655883789,4.325488567352295,3.7699999809265137,2119.2099609375
2015-07-22,,70.96601104736328,4.282035827636719,3.7899999618530273,2114.14990234375
2015-07-23,,69.88575744628906,4.321537971496582,3.8499999046325684,2102.14990234375
2015-07-24,,70.3529052734375,4.285985946655273,3.9000000953674316,2079.64990234375
2015-07-27,,69.31156921386719,4.114151477813721,3.9000000953674316,2067.639892578125
2015-07-28,,69.87602996826172,4.1556291580200195,3.8299999237060547,2093.25
2015-07-29,,70.245849609375,4.522999286651611,3.819999933242798,2108.570068359375
2015-07-30,,70.36262512207031,4.430169105529785,3.8499999046325684,2108.6298828125
2015-07-31,,69.63272857666016,4.347214221954346,3.8499999046325684,2103.840087890625
2015-08-03,,69.06826782226562,4.4044928550720215,3.869999885559082,2098.0400390625
2015-08-04,,69.87602996826172,4.42029333114624,3.950000047683716,2093.320068359375
2015-08-05,,73.14599609375,4.582252025604248,4.050000190734863,2099.840087890625
2015-08-06,,72.02680206298828,4.515099048614502,4.039999961853027,2083.56005859375
2015-08-07,,71.39422607421875,4.602003574371338,3.9200000762939453,2077.570068359375
2015-08-10,,71.98787689208984,4.888394355773926,3.9700000286102295,2104.179931640625
2015-08-11,,71.84188842773438,4.831116199493408,3.9100000858306885,2084.070068359375
2015-08-12,,71.74458312988281,4.803464412689209,3.9100000858306885,2086.050048828125
2015-08-13,,71.4136734008789,4.803464412689209,3.8499999046325684,2083.389892578125
2015-08-14,,70.86869049072266,4.787663459777832,3.9100000858306885,2091.5400390625
